datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
8/8/2024 11:40:00 PM,8/8/2024 7:40:00 PM,PJM_RTO,REG,9.96,9.96,9.96,0.00,800.00,800.30,800.30,361.50,0.00,0.00,98.90,,207.20
8/8/2024 11:45:00 PM,8/8/2024 7:45:00 PM,PJM_RTO,REG,10.72,10.72,10.72,0.00,800.00,800.30,800.30,361.50,0.00,0.00,98.90,,207.20
8/8/2024 11:50:00 PM,8/8/2024 7:50:00 PM,PJM_RTO,REG,14.44,14.44,14.44,0.00,800.00,800.30,800.30,361.50,0.00,0.00,98.90,,207.20
8/8/2024 11:55:00 PM,8/8/2024 7:55:00 PM,PJM_RTO,REG,11.33,11.33,11.33,0.00,800.00,800.30,800.30,361.50,0.00,0.00,98.90,,207.20
8/9/2024 12:00:00 AM,8/8/2024 8:00:00 PM,PJM_RTO,REG,11.15,11.15,11.15,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:05:00 AM,8/8/2024 8:05:00 PM,PJM_RTO,REG,19.89,19.89,19.89,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:10:00 AM,8/8/2024 8:10:00 PM,PJM_RTO,REG,17.31,17.31,17.31,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:15:00 AM,8/8/2024 8:15:00 PM,PJM_RTO,REG,12.42,12.42,12.42,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:20:00 AM,8/8/2024 8:20:00 PM,PJM_RTO,REG,78.68,78.68,78.68,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:25:00 AM,8/8/2024 8:25:00 PM,PJM_RTO,REG,21.23,21.23,21.23,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:30:00 AM,8/8/2024 8:30:00 PM,PJM_RTO,REG,19.41,19.41,19.41,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:35:00 AM,8/8/2024 8:35:00 PM,PJM_RTO,REG,13.93,13.93,13.93,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:40:00 AM,8/8/2024 8:40:00 PM,PJM_RTO,REG,58.44,58.44,58.44,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:45:00 AM,8/8/2024 8:45:00 PM,PJM_RTO,REG,11.48,11.48,11.48,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:50:00 AM,8/8/2024 8:50:00 PM,PJM_RTO,REG,11.23,11.23,11.23,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 12:55:00 AM,8/8/2024 8:55:00 PM,PJM_RTO,REG,13.88,13.88,13.88,0.00,800.00,800.30,800.30,361.50,0.00,0.00,100.20,,203.00
8/9/2024 1:00:00 AM,8/8/2024 9:00:00 PM,PJM_RTO,REG,14.23,14.23,14.23,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:05:00 AM,8/8/2024 9:05:00 PM,PJM_RTO,REG,14.65,14.65,14.65,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:10:00 AM,8/8/2024 9:10:00 PM,PJM_RTO,REG,14.51,14.51,14.51,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:15:00 AM,8/8/2024 9:15:00 PM,PJM_RTO,REG,61.65,61.65,61.65,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:20:00 AM,8/8/2024 9:20:00 PM,PJM_RTO,REG,50.76,50.76,50.76,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:25:00 AM,8/8/2024 9:25:00 PM,PJM_RTO,REG,10.91,10.91,10.91,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:30:00 AM,8/8/2024 9:30:00 PM,PJM_RTO,REG,10.99,10.99,10.99,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:35:00 AM,8/8/2024 9:35:00 PM,PJM_RTO,REG,7.29,7.29,7.29,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:40:00 AM,8/8/2024 9:40:00 PM,PJM_RTO,REG,8.06,8.06,8.06,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:45:00 AM,8/8/2024 9:45:00 PM,PJM_RTO,REG,6.29,6.29,6.29,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:50:00 AM,8/8/2024 9:50:00 PM,PJM_RTO,REG,7.35,7.35,7.35,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 1:55:00 AM,8/8/2024 9:55:00 PM,PJM_RTO,REG,7.22,7.22,7.22,0.00,800.00,800.10,800.10,451.60,0.00,0.00,103.60,,219.50
8/9/2024 2:00:00 AM,8/8/2024 10:00:00 PM,PJM_RTO,REG,30.45,30.45,30.34,0.11,800.00,801.20,801.20,423.80,0.00,0.00,107.20,,211.80
8/9/2024 2:05:00 AM,8/8/2024 10:05:00 PM,PJM_RTO,REG,23.81,23.81,23.62,0.19,800.00,801.20,801.20,423.80,0.00,0.00,107.20,,211.80
8/9/2024 2:10:00 AM,8/8/2024 10:10:00 PM,PJM_RTO,REG,26.99,26.99,26.99,0.00,800.00,793.50,793.50,423.80,0.00,0.00,107.20,,208.20
8/9/2024 2:15:00 AM,8/8/2024 10:15:00 PM,PJM_RTO,REG,31.29,31.29,31.19,0.10,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:20:00 AM,8/8/2024 10:20:00 PM,PJM_RTO,REG,27.79,27.79,27.52,0.27,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:25:00 AM,8/8/2024 10:25:00 PM,PJM_RTO,REG,28.90,28.90,28.66,0.24,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:30:00 AM,8/8/2024 10:30:00 PM,PJM_RTO,REG,27.58,27.58,27.50,0.08,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:35:00 AM,8/8/2024 10:35:00 PM,PJM_RTO,REG,27.38,27.38,27.31,0.07,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:40:00 AM,8/8/2024 10:40:00 PM,PJM_RTO,REG,22.61,22.61,22.55,0.06,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:45:00 AM,8/8/2024 10:45:00 PM,PJM_RTO,REG,23.78,23.78,23.64,0.14,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:50:00 AM,8/8/2024 10:50:00 PM,PJM_RTO,REG,23.76,23.76,23.53,0.23,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 2:55:00 AM,8/8/2024 10:55:00 PM,PJM_RTO,REG,27.24,27.24,27.10,0.14,800.00,784.60,784.60,423.80,0.00,0.00,107.20,,202.80
8/9/2024 3:00:00 AM,8/8/2024 11:00:00 PM,PJM_RTO,REG,29.07,29.07,28.71,0.36,800.00,800.00,800.00,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:05:00 AM,8/8/2024 11:05:00 PM,PJM_RTO,REG,34.88,34.88,34.60,0.27,800.00,780.20,780.20,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:10:00 AM,8/8/2024 11:10:00 PM,PJM_RTO,REG,32.13,32.13,31.95,0.19,800.00,780.20,780.20,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:15:00 AM,8/8/2024 11:15:00 PM,PJM_RTO,REG,35.73,35.73,35.20,0.53,800.00,780.20,780.20,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:20:00 AM,8/8/2024 11:20:00 PM,PJM_RTO,REG,107.79,107.79,107.41,0.38,800.00,780.20,780.20,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:25:00 AM,8/8/2024 11:25:00 PM,PJM_RTO,REG,40.13,40.13,39.97,0.16,800.00,780.20,780.20,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:30:00 AM,8/8/2024 11:30:00 PM,PJM_RTO,REG,35.25,35.25,34.87,0.38,800.00,780.20,780.20,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:35:00 AM,8/8/2024 11:35:00 PM,PJM_RTO,REG,33.88,33.88,33.38,0.51,800.00,782.00,782.00,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:40:00 AM,8/8/2024 11:40:00 PM,PJM_RTO,REG,30.36,30.36,29.61,0.75,800.00,792.90,792.90,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:45:00 AM,8/8/2024 11:45:00 PM,PJM_RTO,REG,39.28,39.28,38.80,0.47,800.00,756.80,756.80,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:50:00 AM,8/8/2024 11:50:00 PM,PJM_RTO,REG,38.62,38.62,38.39,0.23,800.00,756.80,756.80,425.00,0.00,0.00,96.50,,194.60
8/9/2024 3:55:00 AM,8/8/2024 11:55:00 PM,PJM_RTO,REG,39.25,39.25,39.01,0.24,800.00,756.80,756.80,425.00,0.00,0.00,96.50,,194.60
8/9/2024 4:00:00 AM,8/9/2024 12:00:00 AM,PJM_RTO,REG,11.30,11.30,11.30,0.00,525.00,525.00,525.00,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:05:00 AM,8/9/2024 12:05:00 AM,PJM_RTO,REG,8.81,8.81,8.81,0.00,525.00,525.00,525.00,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:10:00 AM,8/9/2024 12:10:00 AM,PJM_RTO,REG,25.29,25.29,25.29,0.00,525.00,525.00,525.00,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:15:00 AM,8/9/2024 12:15:00 AM,PJM_RTO,REG,9.98,9.98,9.98,0.00,525.00,525.00,525.00,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:20:00 AM,8/9/2024 12:20:00 AM,PJM_RTO,REG,9.98,9.98,9.98,0.00,525.00,525.00,525.00,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:25:00 AM,8/9/2024 12:25:00 AM,PJM_RTO,REG,10.03,10.03,10.03,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:30:00 AM,8/9/2024 12:30:00 AM,PJM_RTO,REG,13.01,13.01,13.01,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:35:00 AM,8/9/2024 12:35:00 AM,PJM_RTO,REG,9.21,9.21,9.21,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:40:00 AM,8/9/2024 12:40:00 AM,PJM_RTO,REG,10.21,10.21,10.21,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:45:00 AM,8/9/2024 12:45:00 AM,PJM_RTO,REG,35.69,35.69,35.69,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:50:00 AM,8/9/2024 12:50:00 AM,PJM_RTO,REG,11.58,11.58,11.58,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 4:55:00 AM,8/9/2024 12:55:00 AM,PJM_RTO,REG,13.69,13.69,13.69,0.00,525.00,512.40,512.40,371.90,0.00,0.00,84.90,,190.70
8/9/2024 5:00:00 AM,8/9/2024 1:00:00 AM,PJM_RTO,REG,8.06,8.06,8.06,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:05:00 AM,8/9/2024 1:05:00 AM,PJM_RTO,REG,11.40,11.40,11.40,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:10:00 AM,8/9/2024 1:10:00 AM,PJM_RTO,REG,19.84,19.84,19.84,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:15:00 AM,8/9/2024 1:15:00 AM,PJM_RTO,REG,15.77,15.77,15.77,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:20:00 AM,8/9/2024 1:20:00 AM,PJM_RTO,REG,18.08,18.08,18.08,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:25:00 AM,8/9/2024 1:25:00 AM,PJM_RTO,REG,18.27,18.27,18.27,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:30:00 AM,8/9/2024 1:30:00 AM,PJM_RTO,REG,14.09,14.09,14.09,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:35:00 AM,8/9/2024 1:35:00 AM,PJM_RTO,REG,9.36,9.36,9.36,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:40:00 AM,8/9/2024 1:40:00 AM,PJM_RTO,REG,9.96,9.96,9.96,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:45:00 AM,8/9/2024 1:45:00 AM,PJM_RTO,REG,10.14,10.14,10.14,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:50:00 AM,8/9/2024 1:50:00 AM,PJM_RTO,REG,10.82,10.82,10.82,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 5:55:00 AM,8/9/2024 1:55:00 AM,PJM_RTO,REG,10.23,10.23,10.23,0.00,525.00,525.00,525.00,328.40,0.00,0.00,80.60,,187.30
8/9/2024 6:00:00 AM,8/9/2024 2:00:00 AM,PJM_RTO,REG,12.60,12.60,12.60,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:05:00 AM,8/9/2024 2:05:00 AM,PJM_RTO,REG,12.68,12.68,12.68,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:10:00 AM,8/9/2024 2:10:00 AM,PJM_RTO,REG,12.50,12.50,12.50,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:15:00 AM,8/9/2024 2:15:00 AM,PJM_RTO,REG,12.46,12.46,12.46,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:20:00 AM,8/9/2024 2:20:00 AM,PJM_RTO,REG,12.10,12.10,12.10,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:25:00 AM,8/9/2024 2:25:00 AM,PJM_RTO,REG,12.85,12.85,12.85,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:30:00 AM,8/9/2024 2:30:00 AM,PJM_RTO,REG,12.15,12.15,12.15,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:35:00 AM,8/9/2024 2:35:00 AM,PJM_RTO,REG,30.21,30.21,30.21,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:40:00 AM,8/9/2024 2:40:00 AM,PJM_RTO,REG,12.39,12.39,12.39,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:45:00 AM,8/9/2024 2:45:00 AM,PJM_RTO,REG,12.90,12.90,12.90,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:50:00 AM,8/9/2024 2:50:00 AM,PJM_RTO,REG,12.61,12.61,12.61,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 6:55:00 AM,8/9/2024 2:55:00 AM,PJM_RTO,REG,12.90,12.90,12.90,0.00,525.00,525.00,525.00,398.60,0.00,0.00,58.30,,177.00
8/9/2024 7:00:00 AM,8/9/2024 3:00:00 AM,PJM_RTO,REG,10.61,10.61,10.61,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:05:00 AM,8/9/2024 3:05:00 AM,PJM_RTO,REG,10.34,10.34,10.34,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:10:00 AM,8/9/2024 3:10:00 AM,PJM_RTO,REG,10.34,10.34,10.34,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:15:00 AM,8/9/2024 3:15:00 AM,PJM_RTO,REG,10.39,10.39,10.39,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:20:00 AM,8/9/2024 3:20:00 AM,PJM_RTO,REG,10.44,10.44,10.44,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:25:00 AM,8/9/2024 3:25:00 AM,PJM_RTO,REG,10.79,10.79,10.79,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:30:00 AM,8/9/2024 3:30:00 AM,PJM_RTO,REG,10.73,10.73,10.73,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:35:00 AM,8/9/2024 3:35:00 AM,PJM_RTO,REG,10.71,10.71,10.71,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:40:00 AM,8/9/2024 3:40:00 AM,PJM_RTO,REG,11.16,11.16,11.16,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:45:00 AM,8/9/2024 3:45:00 AM,PJM_RTO,REG,30.52,30.52,30.52,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:50:00 AM,8/9/2024 3:50:00 AM,PJM_RTO,REG,30.66,30.66,30.66,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 7:55:00 AM,8/9/2024 3:55:00 AM,PJM_RTO,REG,24.20,24.20,24.20,0.00,525.00,525.00,525.00,398.90,0.00,0.00,58.50,,175.70
8/9/2024 8:00:00 AM,8/9/2024 4:00:00 AM,PJM_RTO,REG,15.90,15.90,15.90,0.00,525.00,525.00,525.00,355.00,0.00,0.00,80.50,,188.90
8/9/2024 8:05:00 AM,8/9/2024 4:05:00 AM,PJM_RTO,REG,10.85,10.85,10.85,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:10:00 AM,8/9/2024 4:10:00 AM,PJM_RTO,REG,7.74,7.74,7.74,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:15:00 AM,8/9/2024 4:15:00 AM,PJM_RTO,REG,11.46,11.46,11.46,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:20:00 AM,8/9/2024 4:20:00 AM,PJM_RTO,REG,6.79,6.79,6.79,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:25:00 AM,8/9/2024 4:25:00 AM,PJM_RTO,REG,6.53,6.53,6.53,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:30:00 AM,8/9/2024 4:30:00 AM,PJM_RTO,REG,22.76,22.76,22.76,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:35:00 AM,8/9/2024 4:35:00 AM,PJM_RTO,REG,10.87,10.87,10.87,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:40:00 AM,8/9/2024 4:40:00 AM,PJM_RTO,REG,27.65,27.65,27.65,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:45:00 AM,8/9/2024 4:45:00 AM,PJM_RTO,REG,17.35,17.35,17.35,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:50:00 AM,8/9/2024 4:50:00 AM,PJM_RTO,REG,17.14,17.14,17.14,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 8:55:00 AM,8/9/2024 4:55:00 AM,PJM_RTO,REG,8.64,8.64,8.64,0.00,525.00,524.40,524.40,355.30,0.00,0.00,80.80,,186.90
8/9/2024 9:00:00 AM,8/9/2024 5:00:00 AM,PJM_RTO,REG,24.77,24.77,24.77,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:05:00 AM,8/9/2024 5:05:00 AM,PJM_RTO,REG,11.36,11.36,11.36,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:10:00 AM,8/9/2024 5:10:00 AM,PJM_RTO,REG,11.36,11.36,11.36,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:15:00 AM,8/9/2024 5:15:00 AM,PJM_RTO,REG,14.06,14.06,14.06,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:20:00 AM,8/9/2024 5:20:00 AM,PJM_RTO,REG,11.58,11.58,11.58,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:25:00 AM,8/9/2024 5:25:00 AM,PJM_RTO,REG,14.40,14.40,14.40,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:30:00 AM,8/9/2024 5:30:00 AM,PJM_RTO,REG,23.95,23.95,23.95,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:35:00 AM,8/9/2024 5:35:00 AM,PJM_RTO,REG,53.37,53.37,53.37,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:40:00 AM,8/9/2024 5:40:00 AM,PJM_RTO,REG,63.66,63.66,63.66,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:45:00 AM,8/9/2024 5:45:00 AM,PJM_RTO,REG,53.34,53.34,53.34,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:50:00 AM,8/9/2024 5:50:00 AM,PJM_RTO,REG,34.71,34.71,34.71,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 9:55:00 AM,8/9/2024 5:55:00 AM,PJM_RTO,REG,50.98,50.98,50.98,0.00,800.00,798.30,798.30,477.80,0.00,0.00,98.00,,194.30
8/9/2024 10:00:00 AM,8/9/2024 6:00:00 AM,PJM_RTO,REG,27.04,27.04,26.67,0.38,800.00,800.00,800.00,480.10,0.00,0.00,106.50,,215.10
8/9/2024 10:05:00 AM,8/9/2024 6:05:00 AM,PJM_RTO,REG,23.16,23.16,22.58,0.58,800.00,800.00,800.00,480.10,0.00,0.00,106.50,,215.10
8/9/2024 10:10:00 AM,8/9/2024 6:10:00 AM,PJM_RTO,REG,24.31,24.31,23.88,0.43,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:15:00 AM,8/9/2024 6:15:00 AM,PJM_RTO,REG,55.46,55.46,54.75,0.71,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:20:00 AM,8/9/2024 6:20:00 AM,PJM_RTO,REG,82.39,82.39,82.03,0.36,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:25:00 AM,8/9/2024 6:25:00 AM,PJM_RTO,REG,78.43,78.43,78.24,0.18,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:30:00 AM,8/9/2024 6:30:00 AM,PJM_RTO,REG,82.02,82.02,81.83,0.19,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:35:00 AM,8/9/2024 6:35:00 AM,PJM_RTO,REG,44.74,44.74,44.37,0.37,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:40:00 AM,8/9/2024 6:40:00 AM,PJM_RTO,REG,33.27,33.27,32.50,0.77,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:45:00 AM,8/9/2024 6:45:00 AM,PJM_RTO,REG,40.05,40.05,39.72,0.33,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:50:00 AM,8/9/2024 6:50:00 AM,PJM_RTO,REG,45.28,45.28,45.07,0.21,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 10:55:00 AM,8/9/2024 6:55:00 AM,PJM_RTO,REG,32.50,32.50,32.29,0.21,800.00,796.50,796.50,480.10,0.00,0.00,106.70,,211.50
8/9/2024 11:00:00 AM,8/9/2024 7:00:00 AM,PJM_RTO,REG,15.02,15.02,14.90,0.12,800.00,800.40,800.40,487.00,0.00,0.00,89.10,,207.50
8/9/2024 11:05:00 AM,8/9/2024 7:05:00 AM,PJM_RTO,REG,18.89,18.89,18.63,0.27,800.00,800.40,800.40,487.00,0.00,0.00,89.10,,207.50
8/9/2024 11:10:00 AM,8/9/2024 7:10:00 AM,PJM_RTO,REG,14.30,14.30,14.16,0.14,800.00,800.40,800.40,487.00,0.00,0.00,89.10,,207.50
8/9/2024 11:15:00 AM,8/9/2024 7:15:00 AM,PJM_RTO,REG,17.48,17.48,17.26,0.22,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:20:00 AM,8/9/2024 7:20:00 AM,PJM_RTO,REG,52.96,52.96,52.61,0.35,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:25:00 AM,8/9/2024 7:25:00 AM,PJM_RTO,REG,27.44,27.44,27.28,0.15,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:30:00 AM,8/9/2024 7:30:00 AM,PJM_RTO,REG,22.46,22.46,22.27,0.19,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:35:00 AM,8/9/2024 7:35:00 AM,PJM_RTO,REG,22.83,22.83,22.64,0.19,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:40:00 AM,8/9/2024 7:40:00 AM,PJM_RTO,REG,21.38,21.38,21.25,0.13,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:45:00 AM,8/9/2024 7:45:00 AM,PJM_RTO,REG,19.38,19.38,19.17,0.20,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:50:00 AM,8/9/2024 7:50:00 AM,PJM_RTO,REG,25.35,25.35,25.26,0.10,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 11:55:00 AM,8/9/2024 7:55:00 AM,PJM_RTO,REG,51.39,51.39,51.20,0.19,800.00,796.80,796.80,483.40,0.00,0.00,89.10,,207.50
8/9/2024 12:00:00 PM,8/9/2024 8:00:00 AM,PJM_RTO,REG,22.25,22.25,19.52,2.73,800.00,800.00,800.00,476.60,0.00,0.00,104.60,,217.70
8/9/2024 12:05:00 PM,8/9/2024 8:05:00 AM,PJM_RTO,REG,20.27,20.27,18.50,1.77,800.00,800.00,800.00,476.60,0.00,0.00,104.60,,217.70
